credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,income_installment_ratio,debt_to_credit_ratio
1,all_other,0.1039,811.27,11.51292546,7.25,737,3780.0,0,0.0,2,1,0,10.271960373136888,0.0
1,small_business,0.0788,312.81,10.81977828,3.46,757,5160.0,4771,26.8,1,0,0,13.320119715771506,0.0954200004208292
1,debt_consolidation,0.1221,533.04,11.69524702,7.0,757,5880.0,9323,31.8,6,0,0,18.760318141899614,0.0776916668037289
1,debt_consolidation,0.1461,517.13,10.91508846,6.74,677,5222.0,306,38.2,1,3,0,8.863019577313981,0.0055636363870849
1,all_other,0.1183,331.34,10.9331784,13.05,727,4619.958333,2624,48.6,0,0,0,14.085229733481045,0.0468537959577178
1,debt_consolidation,0.1287,168.17,11.40756495,22.43,677,4140.041667,44084,65.1,1,0,0,44.59772851969424,0.4898222218854218
1,debt_consolidation,0.1114,519.94,11.2697195,9.5,762,7721.0,13405,23.7,3,0,0,12.567315426562748,0.1709581568288532
1,all_other,0.1025,647.7,11.08214255,13.22,757,2700.041667,4137,24.6,0,0,0,8.362925231967564,0.0636461537747284
1,debt_consolidation,0.1136,658.23,11.03165864,18.64,722,4290.041667,58930,63.4,1,0,0,7.82401285607496,0.9535598738359216
1,debt_consolidation,0.1531,313.34,10.69194491,6.14,662,6960.0,5776,77.0,1,0,0,11.70187864949216,0.1312727276534704
1,debt_consolidation,0.1496,866.13,11.62625415,19.09,707,4860.041667,79746,78.4,0,0,0,10.77590353728174,0.7120178573402514
1,small_business,0.1565,870.39,10.91508846,4.25,742,2880.0,7783,22.6,2,0,0,5.265838663146841,0.1415090915054963
1,all_other,0.0963,128.38,11.08201946,10.99,747,6689.958333,28817,66.6,0,0,0,42.18725639723724,0.4433930349307864
1,educational,0.0838,293.85,9.392661929,0.0,737,1139.0,0,0.0,1,0,0,3.403096818886722,0.0
0,major_purchase,0.16,175.79,11.51292546,22.22,672,4769.958333,37335,55.7,6,0,0,47.40504745386406,0.3733500018556348
1,credit_card,0.0894,413.03,10.86145751,18.99,747,3209.958333,14385,50.3,1,0,0,10.517395816068326,0.2759553410866424
1,debt_consolidation,0.1426,411.67,11.22524339,24.77,677,6180.0,16958,92.2,0,0,0,15.182063264895907,0.2261066672361046
1,debt_consolidation,0.1253,811.56,11.8493977,20.28,722,5400.0,60713,62.5,1,0,0,14.375605806224875,0.4336642864044366
1,all_other,0.0859,316.11,10.91508846,13.85,752,5910.041667,10862,28.5,2,0,0,14.499172167968045,0.1974909099232559
0,educational,0.1134,157.92,10.23995979,5.14,677,816.9583333,40,3.3,1,0,0,14.775413724034564,0.0014285714273676
1,credit_card,0.1316,108.07,11.05089001,12.06,697,3509.958333,10678,97.1,0,0,0,48.579624542317326,0.1694920627079372
1,debt_consolidation,0.1357,169.85,10.29768947,15.53,682,3330.0,3262,93.2,2,0,0,14.554018275185646,0.1099649404890954
1,debt_consolidation,0.1322,162.25,10.6454249,15.6,677,2013.958333,9090,58.3,0,0,0,21.57164874928032,0.2164285708367486
1,small_business,0.0963,32.1,10.30895266,2.64,717,1928.958333,11738,30.3,1,0,0,77.8816198875161,0.3912666669187571
1,major_purchase,0.08,250.7,10.80454281,2.24,777,3780.958333,2056,7.3,1,0,0,16.368833902726006,0.041751279417472
1,debt_consolidation,0.1148,593.44,11.35040654,19.71,737,4050.0,3519,12.1,0,0,0,11.93605649333286,0.0413999998125595
1,all_other,0.074,62.12,11.28978191,3.92,752,6660.0,13482,48.1,0,0,0,107.31916681090168,0.1685250006161305
1,credit_card,0.1322,202.81,10.62132735,4.71,702,7229.958333,5285,52.8,1,0,1,16.846638141140208,0.1289024384683625
1,all_other,0.1253,401.6,10.57131693,13.75,717,2370.0,8123,57.2,1,0,0,8.092629521630238,0.2082820502639235
1,home_improvement,0.0743,124.3,11.04292184,5.82,772,5430.0,773,4.8,0,0,0,41.9013142043572,0.0123679999471205
1,educational,0.1126,164.32,11.0744205,7.72,717,5699.958333,1460,38.4,2,0,0,32.71056466064225,0.0226356589777432
1,all_other,0.1355,407.52,11.77528973,8.32,662,3060.041667,22044,81.6,0,0,0,26.58356237589496,0.1695692306738851
1,all_other,0.0859,455.19,11.12726298,7.82,802,8160.0,2889,14.5,1,0,0,12.449013913098446,0.0424852942943113
1,all_other,0.1324,253.58,11.66992921,5.78,662,10080.0,23611,32.7,0,2,0,38.449404381836246,0.2018034195662143
1,debt_consolidation,0.1183,828.35,11.06663836,22.22,767,7680.0,17557,26.2,0,0,0,6.438502228337888,0.2743281256424238
1,debt_consolidation,0.0932,319.47,11.09741002,13.73,752,4230.0,9956,27.1,0,0,0,17.216014005862537,0.150848485000625
1,credit_card,0.1183,662.68,10.81985828,21.48,737,3960.0,32556,82.0,0,0,0,6.288102847461881,0.6510679153549223
1,debt_consolidation,0.0859,158.06,9.903487553,14.16,752,3660.0,5267,42.8,0,0,0,10.544518963936392,0.2633499998778393
1,debt_consolidation,0.1158,198.09,10.54534144,23.08,732,7050.041667,4397,86.4,0,0,0,15.98599965044345,0.115710526166352
0,debt_consolidation,0.1545,69.78,10.79957558,17.85,642,4590.0,1690,4.3,1,2,0,58.51724484386001,0.0344897958180973
1,credit_card,0.0976,96.47,11.51292546,2.1,702,1770.0,8439,22.0,0,0,0,86.38264011521471,0.0843900004194375
1,debt_consolidation,0.1218,807.53,11.77528973,14.77,742,7500.041667,27947,25.3,0,0,0,13.41539427566123,0.2149769229560455
1,all_other,0.16,105.48,9.998797732,6.71,697,3929.958333,2196,98.92299999999996,0,0,0,17.380862084842335,0.0998181818521652
1,debt_consolidation,0.1273,268.53,10.13459927,15.43,687,2928.0,1359,52.3,0,0,0,7.820355240200428,0.0539285716172952
1,debt_consolidation,0.1418,274.13,10.53049493,20.71,662,4140.041667,5723,52.0,1,0,0,11.381461343721703,0.1528579060733258
1,debt_consolidation,0.1221,369.8,10.38108726,23.71,717,3090.0,14339,58.1,0,0,0,7.266089789858887,0.444702889750269
1,educational,0.06,91.27,9.793449447,5.69,727,4320.0,859,10.7,0,0,0,16.35805850237214,0.0479459700982951
0,all_other,0.1379,511.14,12.4845739456,9.98,722,9960.041667,13739,67.7,7,0,0,43.078488704332194,0.0519964328040425
1,debt_consolidation,0.0894,31.78,12.4845739456,1.39,717,2820.0,4202,10.9,2,0,0,692.8615077511755,0.0159028321306198
1,all_other,0.074,217.42,10.73639668,23.87,772,2912.0,1095,5.2,2,0,0,17.631006120382725,0.0238043477182825
1,all_other,0.0894,362.2,10.66895539,24.78,752,3036.041667,6057,11.6,1,0,0,9.893244938097036,0.1408604657749001
1,debt_consolidation,0.0976,237.95,11.14186178,12.57,762,3420.041667,15176,31.6,0,0,0,24.164740405204736,0.2199420297727671
1,all_other,0.1253,502.0,11.02026715,16.56,712,2190.0,8109,59.6,0,0,0,10.1427623332907,0.1327168569680834
1,all_other,0.1197,318.72,10.51856508,20.63,702,3270.0,8801,72.7,0,0,0,9.673067291574403,0.2378905822124067
1,debt_consolidation,0.1025,485.78,11.59910316,15.34,747,4110.0,10705,24.6,2,0,0,18.69845057913226,0.098211009293273
1,credit_card,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64.0,0,0,0,16.79342990918324,0.2724193559358049
1,debt_consolidation,0.1392,682.74,10.71441777,7.95,697,8130.0,18367,79.9,1,0,0,5.492574046750285,0.4081555550463636
1,credit_card,0.1322,365.05,10.95080655,19.03,692,3660.0,31861,76.0,1,0,0,13.01191621728731,0.558964910501342
1,debt_consolidation,0.1367,489.86,11.69524702,13.01,672,4200.0,14827,43.5,3,0,0,20.413995799530827,0.1235583335513128
1,debt_consolidation,0.1025,770.76,11.60823564,5.41,772,5460.0,4678,11.0,2,0,0,11.893023279490285,0.0425272729303214
1,debt_consolidation,0.1392,307.24,10.30895266,12.04,692,1444.0,7171,59.3,0,0,0,8.136961327917156,0.2390333334873408
1,all_other,0.1379,85.19,9.903487553,23.82,667,2700.041667,5411,76.1,1,0,0,19.56411160276777,0.2705499998744995
1,debt_consolidation,0.1426,617.51,11.08214255,16.04,682,3300.0,6868,71.5,0,0,0,8.771787781162073,0.1056615383429623
1,debt_consolidation,0.1287,235.44,11.40756495,24.76,687,8416.0,26241,57.4,1,0,0,31.855249767061583,0.2915666664661862
1,debt_consolidation,0.157,350.11,10.57928509,21.73,662,2550.0,12421,77.1,0,0,0,9.357059165414004,0.3159595049637739
1,small_business,0.1496,97.01,11.39639165,20.95,712,5910.0,33167,87.5,0,0,0,76.45259948667606,0.3726629208691733
1,debt_consolidation,0.1379,204.46,10.18490001,5.34,682,10308.95833,5177,12.5,3,1,0,10.80080861280148,0.1953584909517367
1,debt_consolidation,0.1411,229.34,10.64661467,23.67,667,4980.041667,10106,40.3,1,0,0,15.279352414676897,0.2403329358745174
0,educational,0.1028,38.88,8.29404964,8.1,682,368.0,900,37.5,1,0,0,8.573388202143116,0.225000000022956
1,debt_consolidation,0.1148,197.82,10.46253175,1.61,742,5369.958333,1926,6.0,4,3,0,14.735618259836675,0.0550600342267242
0,all_other,0.0964,208.66,9.903487553,10.0,712,1139.0,0,10.7,4,0,0,7.987475641904468,0.0
1,debt_consolidation,0.1387,327.5,11.60823564,18.62,662,6299.958333,68030,82.7,3,0,0,27.989821749312764,0.6184545484073896
0,educational,0.0859,63.23,10.04324949,5.63,737,3660.0,5563,53.5,4,0,0,30.31261517085822,0.2418695664052823
1,credit_card,0.0894,317.72,11.22524339,23.64,737,6900.0,39304,33.9,0,0,0,19.67140873807031,0.5240533346531345
1,debt_consolidation,0.1158,396.17,10.56212093,14.47,712,2759.958333,10913,69.5,0,0,0,8.128454996326123,0.2824056089365623
1,all_other,0.1809,870.39,11.15625052,21.02,672,5190.0,37893,74.4,3,0,0,6.701976501701852,0.5413285719869495
1,debt_consolidation,0.1496,443.46,11.17369743,9.37,672,2940.0,1142,11.8,0,0,0,13.385649150961434,0.0160321204696402
1,all_other,0.0859,158.06,11.00209984,22.08,772,6060.041667,2930,20.1,5,0,0,31.633556839040928,0.0488333333921403
1,credit_card,0.1103,149.03,10.87804719,10.82,687,2100.0,2927,53.2,2,0,0,29.636091092220965,0.0552264152342976
1,all_other,0.1379,136.31,11.16336799,8.19,712,4049.0,11352,98.7,2,0,0,43.10028616424239,0.1610212764025772
1,debt_consolidation,0.0859,316.11,11.51292546,0.22,792,8880.041667,1800,3.8,1,0,0,26.3621311945676,0.0180000000894641
1,credit_card,0.1322,676.02,11.57119437,9.32,707,5010.041667,16821,80.5,1,0,0,13.066674515548655,0.1586886797362981
1,home_improvement,0.1322,338.01,10.37349118,3.6,777,1800.0,0,0.04,0,0,0,7.889312925401708,0.0
0,debt_consolidation,0.1886,276.29,11.91839057,25.47,667,6991.0,152189,66.3,7,0,0,45.24231771515468,1.0145933364566504
1,debt_consolidation,0.1347,339.23,11.3736634,22.65,692,10439.95833,14943,54.3,0,1,0,21.371930599103184,0.1717586202837416
1,debt_consolidation,0.1221,266.52,10.71441777,21.87,697,2940.0,6569,22.3,2,0,0,14.070238648800428,0.145977777595664
1,debt_consolidation,0.1039,194.71,10.54534144,17.91,707,1410.0,3718,19.8,2,0,0,16.263503008352643,0.097842105136797
0,all_other,0.1284,268.95,10.81977828,22.22,697,7440.041667,49391,90.3,2,0,0,15.492346712364698,0.9878200043565664
0,debt_consolidation,0.1482,172.89,10.6454249,18.51,652,4020.0,9792,64.0,8,0,0,20.244085890281287,0.2331428565053292
1,debt_consolidation,0.0859,316.11,11.91839057,15.75,757,4830.041667,42160,59.4,1,0,0,39.543196866660615,0.2810666675319003
1,educational,0.1379,170.38,11.22524339,20.86,767,7950.041667,38511,22.9,2,0,0,36.68270914578999,0.5134800012931727
0,credit_card,0.1253,384.87,11.00209984,11.56,722,3614.0,25088,75.6,5,0,0,12.991399677758226,0.4181333338368654
1,debt_consolidation,0.0788,375.37,10.71441777,7.92,757,8640.041667,8647,26.2,1,0,0,9.990143071311744,0.192155555315833
0,home_improvement,0.1774,180.11,10.96812932,2.05,687,4949.958333,2401,47.1,9,1,0,26.833601644035863,0.0413994069232539
1,debt_consolidation,0.08,206.82,10.59663473,12.39,757,7980.0,11092,39.6,0,0,0,16.117074378750065,0.2773000008585412
0,debt_consolidation,0.147,276.15,10.87426647,18.52,647,3699.0,20383,67.9,2,0,0,15.93336955040684,0.386041666548674
1,credit_card,0.1062,105.82,10.71441777,17.23,707,4290.041667,10696,24.5,3,0,0,35.43753548174532,0.2376888885923615
1,major_purchase,0.1253,160.64,11.05405958,11.94,687,3390.0,1725,33.8,1,2,0,32.78552456396875,0.0272943038011516
1,debt_consolidation,0.1385,545.67,11.65268741,14.01,687,7770.0,7915,38.4,2,0,0,17.56250730070075,0.068826086773815
1,debt_consolidation,0.1095,261.71,11.22524339,23.25,722,6540.0,55723,55.8,3,0,0,23.881395377554163,0.7429733352044732
1,debt_consolidation,0.1186,397.77,11.91839057,20.48,687,4452.041667,66654,51.6,1,0,0,31.425195367976688,0.4443600013679147
1,debt_consolidation,0.1357,441.6,10.42821608,21.76,692,6780.041667,24127,70.5,3,0,0,6.378321246655436,0.7138165690974397
1,credit_card,0.1134,296.1,9.825526011,11.68,682,4230.0,9237,64.6,1,0,1,5.20657435516472,0.4992972973304592
1,educational,0.1568,87.51,10.3768605,23.88,667,1499.958333,8072,92.8,1,0,0,30.57555329298924,0.2514015196822552
0,all_other,0.1709,24.99,9.942708266,26.2423,662,1208.041667,1878,22.6,3,0,0,69.36107778598203,0.0902884615104187
1,debt_consolidation,0.1565,559.78,10.89087028,12.94,677,4560.041667,10728,91.7,2,1,1,7.991830087634423,0.1998360786913391
1,debt_consolidation,0.1379,170.38,10.34174248,19.78,682,1229.958333,6130,57.3,3,0,0,15.162186432540128,0.1977419361694981
1,debt_consolidation,0.1126,558.68,11.21446552,22.5,742,5850.0,42106,56.3,3,0,0,11.067158308942792,0.5674968997316118
1,debt_consolidation,0.145,430.27,11.00209984,21.72,697,8489.958333,24325,83.2,0,0,1,11.620610300459733,0.4054166671548849
1,all_other,0.1426,614.94,11.33857208,16.57,697,3720.041667,1887,94.3,0,0,0,11.38322440436766,0.022464285665436
1,debt_consolidation,0.0859,442.55,11.03495418,11.11,802,6930.0,15647,11.3,2,0,0,11.675516913220015,0.2523546863086643
0,all_other,0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,49.86489104367417,0.4076672464896854
1,all_other,0.1183,662.68,11.22524339,5.66,737,6075.958333,25818,53.5,0,0,0,9.431399746875869,0.3442400008669506
1,small_business,0.0963,288.85,11.42954386,15.85,732,4589.958333,27458,63.4,0,0,0,26.542034609985503,0.2984565205546092
1,debt_consolidation,0.1261,254.65,11.24575165,4.62,667,5129.0,7897,47.9,1,0,0,25.05203212215145,0.1031559425356474
1,debt_consolidation,0.1273,268.53,12.4845739456,2.01,702,3660.0,10572,56.2,1,0,0,81.99880354646542,0.0400106476165905
1,home_improvement,0.0832,149.55,10.6454249,5.49,747,12930.0095841,398,1.2,3,2,0,23.403544029225888,0.0094761904502778
1,debt_consolidation,0.1071,97.81,10.65169094,16.83,687,2370.0,8911,53.4,2,1,0,36.00858812054899,0.2108413777612208
1,home_improvement,0.0894,317.72,10.15812977,0.0,797,4500.0,0,0.0,0,0,0,6.766964616782471,0.0
1,debt_consolidation,0.1189,159.19,11.00209984,15.32,697,4949.958333,52275,33.7,0,0,0,31.409008065700164,0.8712500010491925
1,debt_consolidation,0.1347,284.95,11.03488966,13.53,692,3990.0,9631,74.7,3,0,0,18.13183592159788,0.1553387103030039
1,educational,0.08,31.34,10.30895266,9.04,742,3449.958333,1928,7.4,2,0,0,79.77026159506276,0.0642666667080732
0,debt_consolidation,0.1343,193.26,11.08214255,18.22,667,990.9583333,3023,12.6,3,0,1,28.02787267280033,0.0465076922555001
0,educational,0.1221,333.15,11.15619338,15.82,707,5314.0,107643,81.0,3,0,0,17.50862980691167,1.5378450143969882
0,credit_card,0.1418,68.54,10.49127422,17.17,647,719.9583333,5065,84.4,3,0,0,43.77006139021385,0.1406944440840201
1,credit_card,0.1183,198.81,10.51867319,20.63,702,4500.041667,5931,46.0,0,0,0,15.508944863531598,0.1602972975579987
1,credit_card,0.157,849.02,11.54248427,16.9,687,7620.0,66520,91.1,0,0,0,10.10969512763611,0.6458252409177396
1,debt_consolidation,0.1496,692.93,12.46843691,12.58,687,9660.041667,38910,93.3,2,0,0,31.26818966810104,0.1496538461534967
1,all_other,0.1014,485.0,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,14.432989722106903,0.0766309522143145
1,small_business,0.1273,503.5,11.71177632,24.44,702,5880.0,52601,73.1,1,0,0,20.191989332459784,0.4311557393068312
1,home_improvement,0.0774,280.97,10.6454249,2.69,797,12930.0095841,5689,6.2,0,0,0,12.45684596067456,0.1354523805819871
0,all_other,0.1299,16.85,10.19913779,10.0,652,1890.0,182,60.7,6,0,0,132.93768484349718,0.0067708333647302
0,debt_consolidation,0.1249,140.48,10.80972795,7.68,662,1019.0,6670,72.5,1,0,0,29.36361052073799,0.1347474745530048
1,debt_consolidation,0.1531,348.16,10.83958091,8.0,687,2760.041667,11529,96.1,2,0,0,12.20703122916916,0.2260588239151726
1,all_other,0.0963,449.32,11.22524339,1.94,812,3389.958333,45050,6.4,0,0,0,13.909908270853064,0.6006666681794145
1,debt_consolidation,0.1136,724.05,11.60823564,8.51,717,7920.041667,20418,74.8,0,0,0,12.660267416476668,0.1856181827044256
1,home_improvement,0.1347,325.66,11.70006042,13.99,677,5817.0,19358,31.4,2,0,0,30.85503289462236,0.160542051070174
1,small_business,0.1134,493.5,11.51292546,2.32,697,5970.041667,4929,33.5,1,1,0,16.88618701502485,0.0492900002449825
0,debt_consolidation,0.1221,319.83,11.48246626,23.72,712,5639.958333,116325,3.7,0,0,0,25.27384345952137,1.1992268011082785
1,credit_card,0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,55.99476435621425,0.0698613059582026
1,debt_consolidation,0.0894,301.04,10.20359214,7.07,752,3840.041667,7866,44.7,0,0,0,7.474089784681271,0.2913333347860573
1,debt_consolidation,0.1287,524.68,10.62132735,22.04,707,3630.0,15556,81.4,0,0,0,6.511905697576896,0.3794146325097156
1,debt_consolidation,0.0963,401.18,11.43820192,2.83,752,4799.958333,12363,17.8,1,0,0,19.27646777708793,0.1332219825953295
1,debt_consolidation,0.1357,169.85,11.03488966,17.79,707,3921.958333,6283,55.6,3,0,0,30.418997031847606,0.1013387100855335
1,debt_consolidation,0.167,860.91,11.74403719,17.14,682,8369.958333,46226,97.9,1,0,0,12.19639688550144,0.3668730143811688
1,all_other,0.1632,529.71,11.08214255,16.39,672,5310.0,7467,48.8,2,0,0,10.2257210034649,0.1148769229480051
1,all_other,0.1496,242.53,10.50278658,9.65,662,3540.041667,12392,73.8,1,0,0,12.512829977801465,0.3402821345733205
0,debt_consolidation,0.1565,848.42,10.62132735,10.86,722,4410.0,12319,98.6,4,0,0,4.027093516659964,0.3004634133380809
1,debt_consolidation,0.1126,328.64,11.42954386,2.54,717,6749.958333,12809,26.3,3,0,1,23.328464876747542,0.1392282603169928
1,small_business,0.1411,171.15,10.41271189,13.77,687,3030.041667,6557,52.9,2,0,0,16.20410937567358,0.1970252413569634
1,debt_consolidation,0.1253,401.6,10.91508846,15.4,702,3540.0,18700,69.3,1,0,0,11.41268255482166,0.3400000014329668
1,all_other,0.1099,163.68,10.858999,6.55,692,3510.041667,958,12.1,1,0,1,26.4744217002152,0.0184230768781902
1,home_improvement,0.1385,341.04,11.15625052,7.89,692,3180.041667,0,0.0,0,0,0,17.104542948968668,0.0
1,debt_consolidation,0.0859,300.3,10.49127422,20.7,757,3330.041667,9324,32.2,0,0,0,9.99001001560192,0.2589999993365061
0,debt_consolidation,0.16,235.56,10.94022444,21.53,727,5951.0,9007,33.2,9,0,0,19.952453777445623,0.1596985811588255
1,credit_card,0.0859,79.03,11.35040654,23.53,732,7169.958333,80572,71.4,0,0,0,89.62841155768002,0.9479058780612536
1,major_purchase,0.0788,203.33,11.15625052,23.09,722,8130.041667,16559,31.7,1,0,0,28.68899487196319,0.2365571431011505
0,all_other,0.1418,102.8,10.71441777,6.69,652,4260.0,12862,66.6,1,0,0,36.47859926729854,0.2858222218656464
1,debt_consolidation,0.1148,461.56,10.91508846,6.2,727,2310.041667,12875,26.6,3,0,0,9.930092109403716,0.2340909100775105
0,debt_consolidation,0.1774,870.39,12.4845739456,15.12,677,4470.041667,165867,81.1,0,0,0,25.29801435716444,0.6277379954806116
1,credit_card,0.1241,60.14,11.48246626,19.24,677,5460.0,34093,93.7,0,0,0,134.4086024885055,0.3514742259203485
1,debt_consolidation,0.1148,329.69,10.95080655,19.12,712,5130.0,7352,51.1,0,0,1,14.407473733266803,0.1289824557297594
1,credit_card,0.1347,508.84,11.41090381,3.77,682,4800.0,24545,66.9,0,0,0,14.788702355726612,0.2718131591777595
1,credit_card,0.1136,493.67,11.93314361,9.0,742,4080.0,7939,85.4,1,0,0,25.696882535957126,0.052151569178541
1,major_purchase,0.074,62.12,10.91508846,1.88,767,5671.041667,2796,9.3,1,0,0,73.78192714128106,0.0508363638506189
1,all_other,0.074,31.06,10.71441777,3.84,762,3360.041667,2387,6.9,1,0,0,120.73406325429136,0.0530444443782691
1,all_other,0.092,175.42,10.51867319,16.74,727,4590.041667,6566,48.6,1,0,0,17.576863118907294,0.1774594597480727
1,debt_consolidation,0.1392,256.03,10.81977828,13.9,677,5460.0,3676,70.5,0,0,0,16.274134469751534,0.073520000324244
0,debt_consolidation,0.1758,646.96,10.77895629,13.82,677,1890.0,9611,93.3,7,0,0,6.182762458946284,0.200229166644647
1,educational,0.1183,397.61,10.42228135,22.57,712,5850.0,5744,55.8,0,0,0,7.0420764350403005,0.1709523802602452
1,debt_consolidation,0.1218,832.5,10.73630972,11.3,747,6930.0,13873,15.5,4,0,0,4.60420422644916,0.3016131822978818
1,all_other,0.1316,101.32,11.00209984,14.08,672,3810.041667,2490,49.8,1,1,0,49.34859844037514,0.0415000000499758
1,debt_consolidation,0.0932,460.04,11.32055357,4.29,772,5760.0,4554,9.4,2,0,0,14.944352630273317,0.055200000128217
0,debt_consolidation,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,0,16.49084514011167,0.0636151961390057
0,debt_consolidation,0.1608,490.12,10.6454249,18.94,652,4139.958333,17059,82.4,1,0,0,7.141108319535483,0.406166665556006
